Thinking About Others Introduction,https://slp.everydayspeech.com/video/thinking-about-others-introduction,,VIDEO MODELING - We need to think about others anytime we are around other people. This lesson breaks down the steps to help us think about others and teaches that it how important it is that our actions keep others feeling good.,Thinking About Others
Why it's Fun to Play with Others,https://slp.everydayspeech.com/video/why-it-s-fun-to-play-with-others,4m 50s,"SOCIAL SKILLS IN ACTION (SSIA) - In this video, Andrew learns the golden rules that are important when playing with friends. He learns how to notice others, ask them to play, and stay calm when things change.",Playing with Others
Staying with the Group,https://slp.everydayspeech.com/video/staying-with-the-group,1m 55s,"VIDEO MODELING - When we’re playing with a group, we keep our bodies near the group. If we move to something new, we move together with the group.",Playing with Others
Self-Controller Scanner Introduction,https://slp.everydayspeech.com/video/self-controller-scanner-introduction,,"TEACHER SCRIPT: Today we’re talking about scanning ourselves for signs we’re losing control. Before watching, ask your group what signs they notice when they get really upset. Do they tighten their fists or feel like yelling?",Using your Self-Controller (Keeping Self-Control)
Being a Good Sport,https://slp.everydayspeech.com/video/being-a-good-sport,1m 24s,"VIDEO MODELING - When we play with others, we need to show we are a good sport. To show sportsmanship, we keep calm and say ""good game"", even if we lose.",Being a Good Sport
Animal Yoga,https://slp.everydayspeech.com/video/animal-yoga,,This video guides students through a mindful yoga stretch using various animal-themed poses.,
Recognizing our Strengths,https://slp.everydayspeech.com/video/recognizing-our-strengths,,TEACHER SCRIPT: Today we’re exploring the concept of a growth mindset - the belief that intelligence and talents can be developed. Think of one characteristic or skill that is a strength. Now think of one skill you can work harder to improve on.,Thinking Positive
Working in Groups,https://slp.everydayspeech.com/video/working-in-groups-3,2m 34s,"SOCIAL SKILLS IN ACTION (SSIA) - The group is working on a Social Studies project. Everyone wants to do the project on France, but Alessandra wants to do Spain. When Alessandra doesn’t get her way, she yells and refuses to do any of the work. Alessandra needs to learn that when we work with a group, we have to compromise and still do our work even if we don’t get what we want.",Working with a Group
Repair the Conversation,https://slp.everydayspeech.com/video/repair-the-conversation,14m,"EXTENSION LESSON - In Repair the Conversation, we look at a few conversations and identify where they went off track. Once we realize where and why they went off track, we can get the conversation back on track and keep the dialogue running smoothly.",Background Brief
What if I Have a Problem,https://slp.everydayspeech.com/video/what-if-i-have-a-problem,,Teacher script: Problems usually happen because people are thinking different things. We solve most problems by telling people what we’re thinking and feeling.,
Two Sides - Think About Others,https://slp.everydayspeech.com/video/two-sides-think-about-others,8m 34s,"EXTENSION LESSON - In each scene, the characters are either thinking about the people around them or not thinking about the people around them. Which behaviors show other people that you are thinking of them?",Thinking About Others
Guess What Happens Next - Relationship Ruler,https://slp.everydayspeech.com/video/guess-what-happens-next-relationship-ruler,,"EXTENSION LESSON - Students guess how characters will react in four different situations when they remember and forget to use the Relationship Ruler. The Relationship Ruler helps us figure out how to act, choose topics, and maintain comfortable physical distance around people who represent all the various relationships in our lives.",Using the Relationship Ruler
Agree more than Disagree,https://slp.everydayspeech.com/video/agree-more-than-disagree,,"SOCIAL SKILLS IN ACTION (SSIA) - Learners will see how much easier it is to work or hangout with others when we agree more than we disagree. In this video, Shay wants his way every time, but learning to agree when his opinion is outnumbered, teaches him that agreeing with others, even when it's not his first choice, is a great way to stay included....",Working with a Group
Empathy Essentials Introduction,https://slp.everydayspeech.com/video/empathy-essentials-introduction,,"VIDEO MODELING - This video models how to show empathy to friends. The Empathy Essentials break down how to show others empathy. First we figure out how they feel, and then we take an action to show them we care and understand their feelings.",Empathy Essentials
Visual Referencing,https://slp.everydayspeech.com/video/making-eye-contact-ii,,"In this lesson, students learn that if making eye contact with others is uncomfortable for them, they can use a strategy called visual referencing instead! ",
Applying for a Job,https://slp.everydayspeech.com/video/applying-for-a-job,,"Learn all the steps needed to apply for a job. Who you talk to, how you approach the employer, and how you fill out the paperwork are a few of the steps.  ",
Approaching A Group - Older,https://slp.everydayspeech.com/video/approaching-a-group-older,2m 17s,"SOCIAL SKILLS IN ACTION (SSIA) - The group is doing work when Sarah bursts in and talks about the school decorations. She interrupted their work and disrupted the group. Sarah learns that when she's approaching a group, she should wait until there's a good time to talk.",Working with a Group
Asking for Help,https://slp.everydayspeech.com/video/asking-for-help,1m 35s,"VIDEO MODELING - If you are having trouble with your work, you can ask your teacher for help. Tell them what you need help with.",Asking for Help
"Laughing With, Not At",https://slp.everydayspeech.com/video/laughing-with-not-at,2m 9s,"SOCIAL SKILLS IN ACTION (SSIA) - When Mike falls in the hallway, his friend Jeff laughs at him. This hurts Mike's feelings. Jeff learns that friends should laugh with each other, not at each other. When it happens again, Jeff makes sure Mike is okay. When Mike starts laughing, Jeff sees it's okay to laugh with Mike. Friends should never bully or make each other feel bad. There is a big difference between laughing with friends, and laughing at friends.",Using Humor & Sarcasm
What Are We Good At?,https://slp.everydayspeech.com/video/what-are-we-good-at,,"TEACHER SCRIPT: Today we’re talking about our personal strengths, the things we’re naturally good at. Before watching, ask your group to name some personal strengths. What are they good at?",Thinking Positive
Reading Facial Expressions,https://slp.everydayspeech.com/video/reading-facial-expressions,2m 13s,"VIDEO MODELING - When we are trying to figure out how people are feeling, we can look at their face, eyes, and mouth. Their facial expression can be a big clue as to how they are feeling! Concepts covered: Read People's Moods",Identifying Feelings
Voice Volume,https://slp.everydayspeech.com/video/voice-volume-2,1m 30s,"VIDEO MODELING - In a conversation, we keep our voice at an appropriate volume. We talk loud enough for others to hear, but not too loud.",Tone of Voice
Conversation Measuring Cup,https://slp.everydayspeech.com/video/conversation-measuring-cup,,"SOCIAL SKILLS IN ACTION (SSIA) - Connor learns to use the Conversation Measuring Cup, a tool that helps students visually see how much they should be talking in certain situations. There are certain times where a shorter response is best and other times when a longer response is more appropriate.",Conversation Measuring Cup
